"ResponseID","ResponseSet","Name","ExternalDataReference","EmailAddress","IPAddress","Status","StartDate","EndDate","Finished","informedConsent","age","studyExit","sex","country","selectionAlcohol","negativeresponsSelectionAlcohol","informationAlcohol","Intention_intend","Intention2willing","Intention3expect","curBeh","Attitude_bad_good","Attitude_unpleasant_pleasant","Attitude_harmful_beneficial","Attitude_boring_interesting","Importancescale_unimportant_important","Importancescale_notessential_essential","Importancescale_notsignificant_significant","information","Injunctivenorm_importantpeople","Injunctivenorm_mostpeopleapprove","Descriptivenorm_closefriends","Descriptivenorm_peoplelikeme","Perceivedcontrol_forme","Perceivedcontrol_reallywantto","Perceivedcontrol_confident","information.1","Selfidentity_rarelythinkabout","SelfidentityRestrainedAlcohol","Selfidentity_kindofperson","Selfidentity_restrainedalcoholimportant","Selfidentity_doingbehaviorimportant","Selfidentity_importantpart","Selfidentity_seemyselfas","Selfidentity_seemyselffollowingthebehaviorguideline","Selfidentity_givingupalcoholdrinking","Selfidentity_restrainedalcoholdrinkingmeansmore","Selfidentity_wrongbehaviormeansmorethanjusttheact","Selfidentity_behaviormeansmoretantheactself","Selfidentity_concernedwithnotdoingthebehaviorenough","Selfidentity_concernedwithdoingtherightbehavior","Selfidentity_wouldfeelatalossgivingupwrongbehavior","information.2","Past_haveused","Past_howoften","VerificationWorkerID","Endscreen","Browser.Meta.Info.Browser","Browser.Meta.Info.Version","Browser.Meta.Info.Operating.System","Browser.Meta.Info.Screen.Resolution","Browser.Meta.Info.Flash.Version","Browser.Meta.Info.Java.Support","Browser.Meta.Info.User.Agent","LocationLatitude","LocationLongitude","LocationAccuracy","NA..2","id","selfIdentitySelected","selfIdentity","attitude","importance","attitudeImportance","perceivedNorms","pbc","intention","pastBehavior","currentBehavior"
"31ad9c82475b6fe9751b890eacf16bee7407fba226c8777cfe5ed38b4a4d040e","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","c4d045d048800700045c816144a6252c2c6960ad99b33b606030026b0acfb486","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","004c557616126a28586c59c1c44cfb57d82adec37390907258672bf25a1e195c","1cef04f3d758504a7cb76f71af1e67a627826e72d2ed8885e9ed581f06d6cd8d","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,22,NA,1,1,1,NA,1,2,2,2,2,5,2,6,1,3,3,3,1,6,6,3,5,5,5,5,1,5,2,3,4,1,3,3,2,1,3,5,3,5,4,3,1,1,2,"77c40688a666d86aebbd2d8d974536bc1d9a7f9fad673c6b96cf45c2930aa560","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","e82a28f186c987d4b885ac04ee44f0c947371c2fc688fc454467eef053a2681e","b543c77bc481facb7f3925882eeef6ac605f87450a822bcb07ed9fbce5f0a3cf","d4474fa388d09d275e673574810a4061d94c70807d6052ea5b796a9bcbb281ad","28816dc2d3b232b12dd8df16ceaff17f4a273f1be9104492a6e43e3c0a9810d4","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","65dac0fab0fcaaf6b14c17e704561f55326cb23bc268b06ae0f8125e1fead87d","3c2fe75f17cda7d373dabeafecf6e81d1d99948c3e4b33b0654dca456ffaecae","04b826735f73fc88bc6cd448adf3c31228960f995fe62ed5b884015e72936cfd","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"alcohol_235",3,3.36363636363636,3.5,3,3.28571428571429,5,5,2,1.5,2
"56b860b2749766c924fc339ba7cd7f9fb4523ba356de615bec370f89d0dbedb0","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","569407c0ea9d2370d6b57f01818467d7e355fbd5494587ddb986f3a479776692","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","250618a6f50ed0d451b8e758fdadedd3fca24084193bc936b967e18f62bea52b","e0a9faeafe28b6978336f22a774da29f8bec753d76b4823556a5dc32db72a9dc","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,25,NA,1,1,1,NA,1,5,5,3,5,5,5,5,2,4,4,4,1,5,5,2,3,3,7,6,1,3,3,3,3,4,2,3,3,2,3,5,3,3,4,5,1,2,4,"69ad09074ce382b21f9df0f5be8430bc2c8359e7fde9d179f3686dc6dd9a80e9","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","383d6578071349561d841836cdafa7c16bc53efec2009ac3bcf63a908c0707b4","d4474fa388d09d275e673574810a4061d94c70807d6052ea5b796a9bcbb281ad","28816dc2d3b232b12dd8df16ceaff17f4a273f1be9104492a6e43e3c0a9810d4","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","750a190f95573d8467fc5bfba71e34917d9c6a873721456af28892df7a86e880","628ba47abfd8590757de8e1688ca8adc36c8741567747e8cbc21e4f108f9722d","d679f9d56a6e1dc488fe9b8b442fb86288b4ff0c03b9074fed100d687afda397","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"alcohol_236",3.25,3.45454545454545,4.25,4,4.14285714285714,3.75,5.33333333333333,4.33333333333333,3,5
"d5b28fde21ca184fb54c57824f6e97a3f68580aefe1a6aeef2a2c29cee2b1f68","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","91149149480220c939089891555d3ef8526a19873030dda99802b2df20b73b81","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","e34ec66bd6b2feccc53635b14dd1d21d6180ea3e71104438314e9cf65af05da3","b89efb73a7cbd87a47b09e449084e5c2f8280556adc00e43b6787ba0f5bbc4ba","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,26,NA,1,1,1,NA,1,3,6,5,4,3,4,3,6,2,2,2,1,5,6,3,6,5,4,6,1,5,2,3,5,6,2,2,5,5,5,5,1,4,6,6,1,1,4,"3e6697caaecde749a65e1d517f53dfbec391588e0fd590641c41d0cba4e2c598","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","e82a28f186c987d4b885ac04ee44f0c947371c2fc688fc454467eef053a2681e","ff7df23f76178da94308ed969089147c631c9c78ef5ce91c827661fdc614ad70","4933d006afe8893125bcca05454d8c6771b8fa2b2d496e1573d94a55484ad508","869e20a4c64633c1984d7b5c0487058ab784079b97e9db17f12a46738dbbd227","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","3f8043d55b5f0998bf8b85be8feb14145de78fece1d94f077e35fc6378349341","c7f98b48d5fe939f6997e47d7a8d428831e59769ab5353ff6fb85bfebcd7a121","6e6f999096ee856c298d1656894c801bcf044766f7844448597e2d8dbe672478","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"alcohol_237",4,4.09090909090909,4,2,3.14285714285714,5,5,4.66666666666667,2.5,4
"b9c34b4b2aa859cd0092192e02bb62efb3b68e5ca4d22bfbace801b938858d0c","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","03550e5bc77e5d148e9a0f57d633685b3823ca46a7d58960c1f8e61464253364","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","f60e6224d899e150148875a3f390d9de9a54d94a23063a00bf58f109b569025c","15c33853df3defff1c52d23b39625afb3067b856067a12936353b4089329a109","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,26,NA,1,1,1,NA,1,2,6,6,2,7,4,7,3,7,7,7,1,7,5,3,3,6,7,7,1,5,1,6,6,6,2,6,6,5,6,2,2,2,6,6,1,5,2,"1f0f0749365880d89ad0602a390208dd2cbc5fe7229aa24ffc6e568649701186","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","e82a28f186c987d4b885ac04ee44f0c947371c2fc688fc454467eef053a2681e","e27fb5164dc3e1afdfd6ae0d9b6c27e66973d2d2bf148ba9044627b52c5be7f2","c314a86e3abecb7b0559a1d2bf0224a44fbc152e0017b0abdd77c4d01f26f2db","74503fcc81bf852878003f29f7aa1d5ad0e31dba341bb20c0a6fb46e7f91e1e2","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","62a49e07dcae38e4986384cd621e815886fe774045b5d787741a0e3171a757af","87833c702acdbdd78cdcd50bae8b4083c2b4de5bcd89e8a011e0b4e5efdf8a82","3aeb3374e752474f8c0f136da4e18e1d3d981535b3cbdd0ac506a47a27ea1864","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"alcohol_238",6,4.45454545454545,5.25,7,6,4.5,6.66666666666667,4.66666666666667,3.5,2
"0f2996ff65e6a44c0f31e6383a25a296688dc8f2a770f52658fc5a3d8a916e77","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","5f0334ddf6919764922ec686bcea6cf2605a797e83ec52eaff79424e5f9d3c26","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","0c9216ef816664d6c91990beedbfdae9e3d3cfe13af7774b9f63a1689e9f4b14","307198a8e0d9f2141942cd2fd91f86d92fafb09b784ea9165389604d4545a755","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,20,NA,2,1,1,NA,1,2,2,3,2,4,2,6,2,4,5,5,1,6,7,3,3,6,3,5,1,6,5,3,2,3,2,4,3,2,5,5,1,4,3,3,1,1,5,"347ff104e201706f21f8d49da0e14a1bebabfb8100edb33b991eb937db37f603","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","383d6578071349561d841836cdafa7c16bc53efec2009ac3bcf63a908c0707b4","d4474fa388d09d275e673574810a4061d94c70807d6052ea5b796a9bcbb281ad","28816dc2d3b232b12dd8df16ceaff17f4a273f1be9104492a6e43e3c0a9810d4","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","84da790febde85b1ae19552e569e6768c781317b80ab09999c2438944b425b04","93b756b54887ab2f61067c01b6a30baf27a28aba264bd718ea9dac4f4176a088","1a9173ca237f3da84ace5c71a2d953bcc040d03a3db7da5ca9a6bc77877015a2","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"alcohol_239",3.25,3.36363636363636,3.5,4.66666666666667,4,4.75,4.66666666666667,2.33333333333333,3,2
"95ab64f5da928086bbb0e37ebb86092bb87d2dce9d57144cab35c48148b1a454","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","ff444cf00369f4b419bbfab8b8eb0234231bf1ad3e93da82d1b75c84004f0aa5","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","c95d7211ffc4903d95830049326361c8ec29d1124d085abaf1573798bc22037d","ad074f6c2d5c46f8d2a924c3c582982824bd2c900857ffa3da66f385f869299f","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,21,NA,1,1,1,NA,1,5,6,6,2,2,4,3,6,5,5,5,1,6,7,2,6,7,6,7,1,2,3,5,3,5,5,3,5,5,3,5,2,1,2,6,1,3,6,"adf54d0c14cb28598ceb279a98f87884b9c424505e09739f5b8157a28de8dcef","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","383d6578071349561d841836cdafa7c16bc53efec2009ac3bcf63a908c0707b4","2c415ef89679e9ee8391888ad73bd0fe817932bba2e9d29c9935b017a8c2db5b","1e567a43e96f9fae73cb5adb6e02e8937030ecb7b704cb8a549db7e6bf8ce358","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","3fc4f56fb7d70caae421728031c94ade083f33aa61d08a2502e4b8ac0e55b790","4577a5af7a1ca0dfc7464325cee9382976dcbe965b5329b5418f55e78fb440a9","f14af3903e983e3d9ecf894dca115c400e37b3a0c4132f12e717177eb232db37","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"alcohol_240",3.75,3.72727272727273,3.75,5,4.28571428571429,5.25,6.66666666666667,5.66666666666667,4.5,2
"40af276c02f46ba20016609214a11e055cd93b6856c1e885cfba1ca5dcaa0b32","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","b38232220405566e73fbc4e63f68c75f221aa07311387fa79d9bfa48f958f4ce","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","d4049b6ea0f5f2266204242f299bd162025170506a6f1df22fc9db3024b40fff","cd26de660f006cd7608bcfe9afa3a372ea0e72bacfa5b87ee2af0066b2bb3ca3","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,21,NA,2,1,1,NA,1,2,6,1,6,5,4,3,4,6,2,3,1,7,7,7,7,7,7,7,1,1,2,7,1,7,5,7,7,4,7,1,6,6,1,7,1,7,7,"e6ce48d62f6084bb5f9a7a77cc8bd4e7d1c9ef990937ff8a25437a8df43cd122","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","065238c2519372d77f700dc21b31675cbb874bbcf094f55af987a69c2ac2aee3","d4474fa388d09d275e673574810a4061d94c70807d6052ea5b796a9bcbb281ad","1e567a43e96f9fae73cb5adb6e02e8937030ecb7b704cb8a549db7e6bf8ce358","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","147c2339dd3baf66f35fc9c83b99acfa80e8a3fbb9cdc721c7905d12faf247b6","1d28a6c2a2967d53828e8f529a41f2371c80e4b66d96386982d20f209cfb92f0","c0dac349d8f00bb4ff3077bf505801d2993875a6b5a9debaa760962f5f10717a","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"alcohol_241",5.5,5,4,3.66666666666667,3.85714285714286,7,7,3,7,6
"3c8f3ee342b29ac9ab9c53206cb387455f854c95166224473e12b4d48abcf29b","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","1e056c377847b623f351f45d440ff8e8cb64c9289f666b96f3b92a52703a3a94","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","0d3b33a93ea2043d5100796a3564368ee8f272db98a261cb17d9d3d590532e67","ab431bcfc9ee2d726a6388d66981045e4afdcac769f2aa060294df5a0b96be20","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,19,NA,1,1,1,NA,1,7,7,7,6,7,6,7,2,5,6,7,1,6,7,5,6,7,7,7,1,1,1,7,1,1,6,7,7,6,1,1,6,1,1,7,1,7,3,"b389c78e54d5e1fab1cb9230a6e4c655f5b24f3a3debb1f7e52fe1c112f61079","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","383d6578071349561d841836cdafa7c16bc53efec2009ac3bcf63a908c0707b4","9c391c14b575efd0f99bcabf9635eaba75fa9b7c78aa0782aa328e7727dce6c8","f376a4809dd4e47f0a5b8afbc760fa35857db7625f13223c62dd955f06b9412a","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","a4de2a5272bc3a3a1887fe4d2172a063ec304a07e1b141b868fb1ea1f7d763e3","ba3b9a58f8732eab23266fa8df03ee05e62fecc30cc03f1ef56b7475e2799aa9","49605049f2735509ee57ea5b82625bf02863fa405c416452c9592216e0b251b7","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"alcohol_242",5.5,4.09090909090909,5.5,6,5.71428571428571,6,7,7,5,6
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6a76ceae5d00b92635e8022ee7f9b96d44945a3ebad298dbaed20c18e86c4d4a","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","7c9a3638d4b0629bd8867e9994a1ac6c6eec7c3e419981ac845af73a47ee349d","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","6dffb21a076aa27e73021a284b69ae76cfabaf11f5d1d939aebbeb9594db7319","15efc918bf8c8683b373529e79d7f78225ccc3d5b0eb9164830661a76ccb3fd0","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9",1,26,NA,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9a4ebd4143ca24c5958a1dbded06e024eb21e8ca5b67f0366d46f28fd0468954","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","9a4ebd4143ca24c5958a1dbded06e024eb21e8ca5b67f0366d46f28fd0468954","9a4ebd4143ca24c5958a1dbded06e024eb21e8ca5b67f0366d46f28fd0468954","9a4ebd4143ca24c5958a1dbded06e024eb21e8ca5b67f0366d46f28fd0468954","9a4ebd4143ca24c5958a1dbded06e024eb21e8ca5b67f0366d46f28fd0468954","9a4ebd4143ca24c5958a1dbded06e024eb21e8ca5b67f0366d46f28fd0468954","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","9a4ebd4143ca24c5958a1dbded06e024eb21e8ca5b67f0366d46f28fd0468954","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"alcohol_254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aea7b6d19ca79596dcfc42e24335161fa53e3ca4d7b90a7af7f7d5f9f45844a8","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","4def8682d411bdd1c59d90b02d9bc5be9c85c886d05cc62530ba07aeec827f93","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","2aa68233be2459cb5f49153063d05d1c1a7cbb4307ebd362e3efa1803fd6b869","fdfb9acf365b3466594198f9aa48f25f11ebc360ddff0c21a76eb3bc870e9e5c","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,22,NA,2,1,1,NA,1,5,5,6,3,7,5,7,3,6,5,5,1,4,5,2,6,6,7,7,1,5,5,5,5,4,4,5,5,3,6,6,2,6,5,3,1,2,5,"4e018104756d909f395b45c80202d1a6651522efb77bdc3fd6147fb9a4c36787","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","11e3425df825ee5a95902ce1a89a8e09dd9da5f281b318383fbd01a17ecf956b","01210a580008eef618ea91e9c25d54b3265d56f0e02c48b41f143929cfcc697f","c314a86e3abecb7b0559a1d2bf0224a44fbc152e0017b0abdd77c4d01f26f2db","74503fcc81bf852878003f29f7aa1d5ad0e31dba341bb20c0a6fb46e7f91e1e2","b99e229cd4aaa85511bbde7984ea812544b37760185241ef370cb0ce33ba84c1","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","6b697ad0f5f49db5adecf245fb14eda3663fe11bc369a1d5dd0f14baa508a748","53cf23aeb62b77af67742ffe72e04da7b0f271108a83eb483a83941643d473ef","7829362f0c8224e0629dfea8ced26db5b7d4d651858169e907a7c4327d6fb5fc","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"alcohol_255",5,4.54545454545455,5.5,5.33333333333333,5.42857142857143,4.25,6.66666666666667,5.33333333333333,3.5,3
"b3bf9f523124c6c19416dce8f106065f08bef51cab0725f7a63aa1fdaa22f6f9","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","e65b6f0aa4fb76d541a9d08ef535d0f9d4e16cbf2d64e08a691d639787380ad9","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","f6416692a6332758fdf709756e34a5e98a757aec51e0908ca11d72d896380af2","26e36151a3b39bc6313d79eeb541e371a05d5bfb5c7dc935495421f65594e7a2","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,22,NA,2,1,1,NA,1,6,6,7,6,7,6,6,4,1,1,1,1,NA,6,5,3,6,7,7,1,3,6,7,7,6,6,7,7,6,3,5,2,1,5,7,1,2,5,"8c5c87ae87483cbdcaeea92dd3382ea537ef43915634a3a85f8a142bcfb9094f","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","e82a28f186c987d4b885ac04ee44f0c947371c2fc688fc454467eef053a2681e","e27fb5164dc3e1afdfd6ae0d9b6c27e66973d2d2bf148ba9044627b52c5be7f2","d4474fa388d09d275e673574810a4061d94c70807d6052ea5b796a9bcbb281ad","1e567a43e96f9fae73cb5adb6e02e8937030ecb7b704cb8a549db7e6bf8ce358","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","794cb2057752434e053963d64aa2828c09c9c540002395e234d29897fc32f87c","1cba534a5f16b4a578630665bb68fb86bf7c8210315bce81c167d22a0b46d45b","9e8483a2852b43051b90ccf861b33b02f9e4f8b6898613b7f5bf16f4b604eeb7","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"alcohol_257",6.5,5.09090909090909,5.75,1,3.71428571428571,4.66666666666667,6.66666666666667,6.33333333333333,3.5,6
